id,title,matched_shwapno_name,score,status,image_link,source
INV-001,Pepsodent Advanced Salt 70g,,,not_matched,https://static.awesomebrand.com/1111_100-1.jpg,placeholder
INV-002,Transtec LED Bright 7w Pin,,,not_matched,https://luckystore.com/images/products/INV-002.jpg,placeholder
INV-003,Doodles Instant Noodles Masala 62g (24 Pack),,,not_matched,https://luckystore.com/images/products/INV-003.jpg,placeholder
INV-004,Pepsodent Advanced Salt 140g,,,not_matched,https://luckystore.com/images/products/INV-004.jpg,placeholder
INV-005,Transtec LED Bright 5w Pin,,,not_matched,https://luckystore.com/images/products/INV-005.jpg,placeholder
INV-006,Pepsodent Germicheck 85g,,,not_matched,https://luckystore.com/images/products/INV-006.jpg,placeholder
INV-007,Radhuni Vinegar 280ml,Radhuni Vinegar 280ml,1.000,auto_approved,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95ff115075f231ecccfb_Radhuni-Vinegar-280ml_1_415.webp,shwapno_match_high
INV-008,Close Up Toothpaste Sea Salt 140g,,,not_matched,https://luckystore.com/images/products/INV-008.jpg,placeholder
INV-009,Nescafe Sunrise 3in1 10g Sachet (FREE),,,not_matched,https://luckystore.com/images/products/INV-009.jpg,placeholder
INV-010,Close Up Menthol Fresh Toothpaste 38g,,,not_matched,https://luckystore.com/images/products/INV-010.jpg,placeholder
INV-011,Axe Black Deodorant Body Spray -150ml,,,not_matched,https://luckystore.com/images/products/INV-011.jpg,placeholder
INV-012,Lux Soap Soft Touch 75g,,,not_matched,https://luckystore.com/images/products/INV-012.jpg,placeholder
INV-013,Pepsodent Sensitive Expert 140,,,not_matched,https://luckystore.com/images/products/INV-013.jpg,placeholder
INV-014,Pepsodent Germicheck 40g,,,not_matched,https://luckystore.com/images/products/INV-014.jpg,placeholder
INV-015,Axe Apollo Deodorant Body Spray,,,not_matched,https://luckystore.com/images/products/INV-015.jpg,placeholder
INV-016,Radhuni Fried Rice Mix 8gm,,,not_matched,https://luckystore.com/images/products/INV-016.jpg,placeholder
INV-017,Ponds Pure White 50g,,,not_matched,https://luckystore.com/images/products/INV-017.jpg,placeholder
INV-018,Surf Excel Matic Liquid Top 500ml,,,not_matched,https://luckystore.com/images/products/INV-018.jpg,placeholder
INV-019,Pepsodent Sensitive Gum Care 140g,,,not_matched,https://luckystore.com/images/products/INV-019.jpg,placeholder
INV-020,Close Up Menthol Fresh Toothpaste 7g,,,not_matched,https://luckystore.com/images/products/INV-020.jpg,placeholder
INV-021,Radhuni Sunflower Oil 1ltr,,,not_matched,https://luckystore.com/images/products/INV-021.jpg,placeholder
INV-022,Ponds Pure White 100g,,,not_matched,https://luckystore.com/images/products/INV-022.jpg,placeholder
INV-023,Foodie Masala Noodles 8 Pack,,,not_matched,https://luckystore.com/images/products/INV-023.jpg,placeholder
INV-024,Pepsodent Germicheck 190g,,,not_matched,https://luckystore.com/images/products/INV-024.jpg,placeholder
INV-025,Kellogs K-Park 26g,,,not_matched,https://luckystore.com/images/products/INV-025.jpg,placeholder
INV-026,Solecti Cookies - Standard Pack,,,not_matched,https://luckystore.com/images/products/INV-026.jpg,placeholder
INV-027,Lux Soap Soft Touch 25g,,,not_matched,https://luckystore.com/images/products/INV-027.jpg,placeholder
INV-028,Pepsodent Sensitive Expert Fresh 15g,,,not_matched,https://luckystore.com/images/products/INV-028.jpg,placeholder
INV-029,Tang Orange Jar 750gm,Tang Powder Drink Orange 750gm (Jar),0.881,auto_approved,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/68931ce82530624939408546_Tang-Powder-Drink-Orange-750gm-Jar_1_415.webp,shwapno_match_high
INV-030,Orange Biscuit - Standard Pack,,,not_matched,https://luckystore.com/images/products/INV-030.jpg,placeholder
INV-031,Starship Jhal Chanachur 300gm,,,not_matched,https://luckystore.com/images/products/INV-031.jpg,placeholder
INV-032,Kings Pure Sunflower Oil 2L,,,not_matched,https://luckystore.com/images/products/INV-032.jpg,placeholder
INV-033,Radhuni Jira Gura 200gm,Radhuni Haleem Mix 200gm,0.745,needs_review,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95b2115075f231ecc8f6_Radhuni-Haleem-Mix-200gm_1_415.webp,shwapno_match_review
INV-034,Sunsilk Shampoo Hair Fall Solution,,,not_matched,https://luckystore.com/images/products/INV-034.jpg,placeholder
INV-035,Chocolate Plus - Classic Pack,,,not_matched,https://luckystore.com/images/products/INV-035.jpg,placeholder
INV-036,Radhuni Jira Gura 100gm,,,not_matched,https://luckystore.com/images/products/INV-036.jpg,placeholder
INV-037,Knorr Soup 31g,,,not_matched,https://luckystore.com/images/products/INV-037.jpg,placeholder
INV-038,Sunsilk Shampoo Thick & Long 5.25,,,not_matched,https://luckystore.com/images/products/INV-038.jpg,placeholder
INV-039,Milk Plus - Classic Pack,,,not_matched,https://luckystore.com/images/products/INV-039.jpg,placeholder
INV-040,Radhuni Chui Jhal Mangsho Masala 38gm,,,not_matched,https://luckystore.com/images/products/INV-040.jpg,placeholder
INV-0041,Isubgul,,,not_matched,https://luckystore.com/images/products/INV-0041.jpg,placeholder
INV-0042,Sunsilk Conditioner Hair Fall Solution 8ml,,,not_matched,https://luckystore.com/images/products/INV-0042.jpg,placeholder
INV-0043,Lifebouy Health Care 90g,,,not_matched,https://luckystore.com/images/products/INV-0043.jpg,placeholder
INV-0044,Hello Cookies - Classic Pack,,,not_matched,https://luckystore.com/images/products/INV-0044.jpg,placeholder
INV-0045,Clear Shampoo Cool Sport Menthol 170ml,,,not_matched,https://luckystore.com/images/products/INV-0045.jpg,placeholder
INV-0046,Sunsilk Shampoo Black Shine 5.25ml,,,not_matched,https://luckystore.com/images/products/INV-0046.jpg,placeholder
INV-0047,Slice Pound Cake Chocolate,,,not_matched,https://luckystore.com/images/products/INV-0047.jpg,placeholder
INV-0048,Kitkat 4 Finger,,,not_matched,https://luckystore.com/images/products/INV-0048.jpg,placeholder
INV-0049,Lexus - Family Pack,,,not_matched,https://luckystore.com/images/products/INV-0049.jpg,placeholder
INV-0050,Nivea Fresh Natural Roll On - 50ml,,,not_matched,https://luckystore.com/images/products/INV-0050.jpg,placeholder
INV-0051,Sunsilk Shampoo Black Shine 330ml,,,not_matched,https://luckystore.com/images/products/INV-0051.jpg,placeholder
INV-0052,Radhuni Dhoniya Gura 50gm,,,not_matched,https://luckystore.com/images/products/INV-0052.jpg,placeholder
INV-0053,Bellame Peanut Bite Cookies 240g,,,not_matched,https://luckystore.com/images/products/INV-0053.jpg,placeholder
INV-0054,Haiko Bit Salt Powder - 80g,,,not_matched,https://luckystore.com/images/products/INV-0054.jpg,placeholder
INV-0055,Volt Pencil Battery UM-4,,,not_matched,https://luckystore.com/images/products/INV-0055.jpg,placeholder
INV-0056,Safe Touch 0034 4Port 5m Cable Multiplug Heavy Duty White,,,not_matched,https://luckystore.com/images/products/INV-0056.jpg,placeholder
INV-0057,Sunsilk Hairfall Solution 170ml,,,not_matched,https://luckystore.com/images/products/INV-0057.jpg,placeholder
INV-0058,Paijam Atob 25KG (Boiled),,,not_matched,https://luckystore.com/images/products/INV-0058.jpg,placeholder
INV-0059,Domex 750ml,,,not_matched,https://luckystore.com/images/products/INV-0059.jpg,placeholder
INV-0060,Tresemme Shampoo Color Revitalized 580ml,,,not_matched,https://luckystore.com/images/products/INV-0060.jpg,placeholder
INV-0061,Sunsilk Black Shine 170ml,,,not_matched,https://luckystore.com/images/products/INV-0061.jpg,placeholder
INV-0062,Radhuni Vinegar 540ml,Radhuni Synthetic Vinegar 540ml,1.000,auto_approved,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9600115075f231eccd07_Radhuni-Synthetic-Vinegar-540ml_1_415.webp,shwapno_match_high
INV-0063,Clear Shampoo Cool Sport Menthol 5ml,,,not_matched,https://luckystore.com/images/products/INV-0063.jpg,placeholder
INV-0064,Tresemme Shampoo Keratin Smooth 185ml,,,not_matched,https://luckystore.com/images/products/INV-0064.jpg,placeholder
INV-0065,Sunsilk Hijab Refresh 340ml,,,not_matched,https://luckystore.com/images/products/INV-0065.jpg,placeholder
INV-0066,Tresemme Keratin 190ml,,,not_matched,https://luckystore.com/images/products/INV-0066.jpg,placeholder
INV-0067,Dano Daily Pusti 200g,,,not_matched,https://luckystore.com/images/products/INV-0067.jpg,placeholder
INV-0068,Sunsilk Shampoo Thick & Long 340ml,,,not_matched,https://luckystore.com/images/products/INV-0068.jpg,placeholder
INV-0069,Jirashail 25KG (Bashir),,,not_matched,https://luckystore.com/images/products/INV-0069.jpg,placeholder
INV-0070,Ponds White Beauty 50g,,,not_matched,https://luckystore.com/images/products/INV-0070.jpg,placeholder
INV-0071,Lifebouy Health Care 150g,,,not_matched,https://luckystore.com/images/products/INV-0071.jpg,placeholder
INV-0072,Sunsilk Shampoo Thick & Long 170ml,,,not_matched,https://luckystore.com/images/products/INV-0072.jpg,placeholder
INV-0073,Dove Shampoo Hairfall Rescue 170ml,,,not_matched,https://luckystore.com/images/products/INV-0073.jpg,placeholder
INV-0074,Orange Biscuit - Family Pack,,,not_matched,https://luckystore.com/images/products/INV-0074.jpg,placeholder
INV-0075,Dove Cream Bar 135g,,,not_matched,https://luckystore.com/images/products/INV-0075.jpg,placeholder
INV-0076,Sunsilk Shampoo Black Shine 80ml,,,not_matched,https://luckystore.com/images/products/INV-0076.jpg,placeholder
INV-0077,Dove Shampoo Intensive Repair 170ml,,,not_matched,https://luckystore.com/images/products/INV-0077.jpg,placeholder
INV-0078,Dove Cream Pink Bar 135g,,,not_matched,https://luckystore.com/images/products/INV-0078.jpg,placeholder
INV-0079,Dove Shampoo Nourishing Oil 170ml,,,not_matched,https://luckystore.com/images/products/INV-0079.jpg,placeholder
INV-0080,Sunsilk Hairfall Solution 340ml,,,not_matched,https://luckystore.com/images/products/INV-0080.jpg,placeholder
INV-0081,Onions - piyaj,,,not_matched,https://luckystore.com/images/products/INV-0081.jpg,placeholder
INV-0082,Sunsilk Shampoo Onion 375ml,,,not_matched,https://luckystore.com/images/products/INV-0082.jpg,placeholder
INV-0083,Radhuni Gorur Mangsho Masala 100gm,,,not_matched,https://luckystore.com/images/products/INV-0083.jpg,placeholder
INV-0084,Surf Excel 500g,,,not_matched,https://luckystore.com/images/products/INV-0084.jpg,placeholder
INV-0085,Rin Fabric Solution Liquid 400ml,,,not_matched,https://luckystore.com/images/products/INV-0085.jpg,placeholder
INV-0086,Close Up Menthol Fresh Toothpaste 85g,,,not_matched,https://luckystore.com/images/products/INV-0086.jpg,placeholder
INV-0087,Sunsilk Conditioner Hair Fall Solution 180ml,,,not_matched,https://luckystore.com/images/products/INV-0087.jpg,placeholder
INV-0088,Surf Excel Matic Liquid Top 1L,,,not_matched,https://luckystore.com/images/products/INV-0088.jpg,placeholder
INV-0089,Bashundhara Facial tissue box 120pcs,,,not_matched,https://luckystore.com/images/products/INV-0089.jpg,placeholder
INV-0090,Glucose mini,,,not_matched,https://luckystore.com/images/products/INV-0090.jpg,placeholder
INV-0091,Sunsilk Shampoo Volume 375ml,,,not_matched,https://luckystore.com/images/products/INV-0091.jpg,placeholder
INV-0092,Dove Shampoo Intensive Repair 330ml,,,not_matched,https://luckystore.com/images/products/INV-0092.jpg,placeholder
INV-0093,Lifebouy Liquid Total 200ml,,,not_matched,https://luckystore.com/images/products/INV-0093.jpg,placeholder
INV-0094,Radhuni Premium Ghee 200gm,Pran Premium Ghee 200gm,0.847,needs_review,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9500115075f231ec67dd_Pran-Premium-Ghee-200gm_1_415.webp,shwapno_match_review
INV-0095,Dove Shampoo Oxygen Moisture 330ml,,,not_matched,https://luckystore.com/images/products/INV-0095.jpg,placeholder
INV-0096,Clear Shampoo Complete Active Care 5.5ml,,,not_matched,https://luckystore.com/images/products/INV-0096.jpg,placeholder
INV-0097,Clear Shampoo Anti Hair Fall 330ml,,,not_matched,https://luckystore.com/images/products/INV-0097.jpg,placeholder
INV-0098,Lifebouy Liquid Handwash Care 200g,,,not_matched,https://luckystore.com/images/products/INV-0098.jpg,placeholder
INV-0099,Ponds Superlight Gel 100ml,,,not_matched,https://luckystore.com/images/products/INV-0099.jpg,placeholder
INV-0100,Clear Shampoo Complete Active Care 170ml,,,not_matched,https://luckystore.com/images/products/INV-0100.jpg,placeholder
INV-0101,Clear Shampoo Complete Active Care 330ml,,,not_matched,https://luckystore.com/images/products/INV-0101.jpg,placeholder
INV-0102,Kodomo Bubble Fruit Toothpaste Gel Ultra Shield Formula (0.5 Years Up) - 40g,,,not_matched,https://luckystore.com/images/products/INV-0102.jpg,placeholder
INV-0103,Ponds Skin Cream White Beauty 35g,,,not_matched,https://luckystore.com/images/products/INV-0103.jpg,placeholder
INV-0104,Miniket Atob (Shonko) Loose,,,not_matched,https://luckystore.com/images/products/INV-0104.jpg,placeholder
INV-0105,Marks Powder 75gm,,,not_matched,https://luckystore.com/images/products/INV-0105.jpg,placeholder
INV-0106,Transtec LED Bright 15w Pin,,,not_matched,https://luckystore.com/images/products/INV-0106.jpg,placeholder
INV-0107,Knorr Soup Chicken Corn 24g,,,not_matched,https://luckystore.com/images/products/INV-0107.jpg,placeholder
INV-0108,Dove Cream Bar 50g,,,not_matched,https://luckystore.com/images/products/INV-0108.jpg,placeholder
INV-0109,Knorr Soup Thai 28g,Knorr Classic Thai Soup 28gm,0.914,auto_approved,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/67d2e1719b1b113f0bd56bb6_Knorr-Classic-Thai-Soup-28gm_1_415.webp,shwapno_match_high
INV-0110,Detos Sweet Chilli Chips 30g,,,not_matched,https://luckystore.com/images/products/INV-0110.jpg,placeholder
INV-0111,Standard Horlicks Jar 18g,,,not_matched,https://luckystore.com/images/products/INV-0111.jpg,placeholder
INV-0112,Surf Excel Fabric Solution Quick Wash 18g,,,not_matched,https://luckystore.com/images/products/INV-0112.jpg,placeholder
INV-0113,Vim Dish Washing Bar 125g,,,not_matched,https://luckystore.com/images/products/INV-0113.jpg,placeholder
INV-0114,Vim Dish Washing Powder 500g,,,not_matched,https://luckystore.com/images/products/INV-0114.jpg,placeholder
INV-0115,Glucose 350g,,,not_matched,https://luckystore.com/images/products/INV-0115.jpg,placeholder
INV-0116,Kellogs Oats 900g,,,not_matched,https://luckystore.com/images/products/INV-0116.jpg,placeholder
INV-0117,Aarong Standardized Milk 500ml,,,not_matched,https://luckystore.com/images/products/INV-0117.jpg,placeholder
INV-0118,Tang Orange Refill Pack 200gm,,,not_matched,https://luckystore.com/images/products/INV-0118.jpg,placeholder
INV-0119,detol bodywash,,,not_matched,https://luckystore.com/images/products/INV-0119.jpg,placeholder
INV-0120,Maggi Shaad-E-Magic 4g,,,not_matched,https://luckystore.com/images/products/INV-0120.jpg,placeholder
INV-0121,Maggi Chicken Sizzling 8g,,,not_matched,https://luckystore.com/images/products/INV-0121.jpg,placeholder
INV-0122,Maggi Fried Chicken 400g,,,not_matched,https://luckystore.com/images/products/INV-0122.jpg,placeholder
INV-0123,Nescafe Americano 8g sachet,,,not_matched,https://luckystore.com/images/products/INV-0123.jpg,placeholder
INV-0124,Nescafe Hazelnut Latte,,,not_matched,https://luckystore.com/images/products/INV-0124.jpg,placeholder
INV-0125,Nescafe Classic 0.9g Sachet,,,not_matched,https://luckystore.com/images/products/INV-0125.jpg,placeholder
INV-0126,Vim Dish Washing Bar 300g,,,not_matched,https://luckystore.com/images/products/INV-0126.jpg,placeholder
INV-0127,Energy Plus - Standard Pack,,,not_matched,https://luckystore.com/images/products/INV-0127.jpg,placeholder
INV-0128,Tip -Standard Pack,,,not_matched,https://luckystore.com/images/products/INV-0128.jpg,placeholder
INV-0129,Nutty - Standard Pack,,,not_matched,https://luckystore.com/images/products/INV-0129.jpg,placeholder
INV-0130,Honey Tea Bag 25g,,,not_matched,https://luckystore.com/images/products/INV-0130.jpg,placeholder
INV-0131,Lipton Pure Tea 25g,,,not_matched,https://luckystore.com/images/products/INV-0131.jpg,placeholder
INV-0132,Radhuni Holud Gura 50gm,,,not_matched,https://luckystore.com/images/products/INV-0132.jpg,placeholder
INV-0133,Taaza Tea Bag,,,not_matched,https://luckystore.com/images/products/INV-0133.jpg,placeholder
INV-0134,Doodles Stick Noodles 150g,,,not_matched,https://luckystore.com/images/products/INV-0134.jpg,placeholder
INV-0135,Dove Shampoo Intensive Repair 330ml,,,not_matched,https://luckystore.com/images/products/INV-0135.jpg,placeholder
INV-0136,Taaza 50g,,,not_matched,https://luckystore.com/images/products/INV-0136.jpg,placeholder
INV-0137,Transtec LED Bright 9w Pin,,,not_matched,https://luckystore.com/images/products/INV-0137.jpg,placeholder
INV-0138,Clear Shampoo Cool Sport Menthol 80ml,,,not_matched,https://luckystore.com/images/products/INV-0138.jpg,placeholder
INV-0139,Taaza 100g,,,not_matched,https://luckystore.com/images/products/INV-0139.jpg,placeholder
INV-0140,Nutrilife Pomegranate 1L,,,not_matched,https://luckystore.com/images/products/INV-0140.jpg,placeholder
INV-0141,Lifebouy Liquid Lemon Fresh 200ml,,,not_matched,https://luckystore.com/images/products/INV-0141.jpg,placeholder
INV-0142,Taaza 400g,,,not_matched,https://luckystore.com/images/products/INV-0142.jpg,placeholder
INV-0143,Oats Bar,,,not_matched,https://luckystore.com/images/products/INV-0143.jpg,placeholder
INV-0144,Digestive -Standard Pack,,,not_matched,https://luckystore.com/images/products/INV-0144.jpg,placeholder
INV-0145,Tang Orange Refill Pack 500gm,Tang Powder Drink Orange 500gm (BIB),0.801,needs_review,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa938d115075f231ec4b22_Tang-Powder-Drink-Orange-500gm-BIB_1_415.webp,shwapno_match_review
INV-0146,Radhuni Kala Bhuna 80gm,,,not_matched,https://luckystore.com/images/products/INV-0146.jpg,placeholder
INV-0147,Radhuni Dhoniya Gura 100gm,,,not_matched,https://luckystore.com/images/products/INV-0147.jpg,placeholder
INV-0148,Taaza 500g,,,not_matched,https://luckystore.com/images/products/INV-0148.jpg,placeholder
INV-0149,Tip - Family Pack,,,not_matched,https://luckystore.com/images/products/INV-0149.jpg,placeholder
INV-0150,Lifebouy Health Soap Total 90g,,,not_matched,https://luckystore.com/images/products/INV-0150.jpg,placeholder
INV-0151,Radhuni Mezbani Gorur Masala 68gm,,,not_matched,https://luckystore.com/images/products/INV-0151.jpg,placeholder
INV-0152,Radhuni Panch Phoron Powder,,,not_matched,https://luckystore.com/images/products/INV-0152.jpg,placeholder
INV-0153,Taaza 500g 3 star,,,not_matched,https://luckystore.com/images/products/INV-0153.jpg,placeholder
INV-0154,Lifebouy Health Soap Lemon Fresh 90g,,,not_matched,https://luckystore.com/images/products/INV-0154.jpg,placeholder
INV-0155,Godrej Good Knight Power Activ+ (Machine + Refill),,,not_matched,https://luckystore.com/images/products/INV-0155.jpg,placeholder
INV-0156,Radhuni Morich Gura 200gm,,,not_matched,https://luckystore.com/images/products/INV-0156.jpg,placeholder
INV-0157,Pond Daily 100g,,,not_matched,https://luckystore.com/images/products/INV-0157.jpg,placeholder
INV-0158,Lifebouy Hand Soap Total 90g,,,not_matched,https://luckystore.com/images/products/INV-0158.jpg,placeholder
INV-0159,Doodles Instant Noodles Ramen 62g (8 Pack),,,not_matched,https://luckystore.com/images/products/INV-0159.jpg,placeholder
INV-0160,Dove Conditioner Intensive Repair 7ml,,,not_matched,https://luckystore.com/images/products/INV-0160.jpg,placeholder
INV-0161,Dove Conditioner Hairfall Rescue 170ml,,,not_matched,https://luckystore.com/images/products/INV-0161.jpg,placeholder
INV-0162,Godrej Good Knigth Bullet (Machine+Refill),,,not_matched,https://luckystore.com/images/products/INV-0162.jpg,placeholder
INV-0163,Eggs - White (Loose),,,not_matched,https://luckystore.com/images/products/INV-0163.jpg,placeholder
INV-0164,Bellame Digestive Biscuit 135g,,,not_matched,https://luckystore.com/images/products/INV-0164.jpg,placeholder
INV-0165,Radhuni Morich Gura 500gm,Radhuni Turmeric (Holud) Powder 500gm,0.758,needs_review,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95bc115075f231ecc972_Radhuni-Turmeric-Holud-Powder-500gm_1_415.webp,shwapno_match_review
INV-0166,Goodknight Refill Liquid (45ml),,,not_matched,https://luckystore.com/images/products/INV-0166.jpg,placeholder
INV-0167,Transtec Backup 10w Churi,,,not_matched,https://luckystore.com/images/products/INV-0167.jpg,placeholder
INV-0168,Bashundhara Facial tissue box 150pcs,,,not_matched,https://luckystore.com/images/products/INV-0168.jpg,placeholder
INV-0169,Lux Soap Velvet Touch 150g,,,not_matched,https://luckystore.com/images/products/INV-0169.jpg,placeholder
INV-0170,Godrej Red HIT (200ml),,,not_matched,https://luckystore.com/images/products/INV-0170.jpg,placeholder
INV-0171,Radhuni Holud Gura 500gm,Radhuni Turmeric (Holud) Powder 500gm,0.890,auto_approved,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa95bc115075f231ecc972_Radhuni-Turmeric-Holud-Powder-500gm_1_415.webp,shwapno_match_high
INV-0172,Dove Shampoo Intensive Repair 6ml,,,not_matched,https://luckystore.com/images/products/INV-0172.jpg,placeholder
INV-0173,Radhuni Murgir Masala 100gm,,,not_matched,https://luckystore.com/images/products/INV-0173.jpg,placeholder
INV-0174,Ponds Light 50ml,,,not_matched,https://luckystore.com/images/products/INV-0174.jpg,placeholder
INV-0175,Seylon Cha Pata 500gm,,,not_matched,https://luckystore.com/images/products/INV-0175.jpg,placeholder
INV-0176,Lux Soap Soft Touch 150g,,,not_matched,https://luckystore.com/images/products/INV-0176.jpg,placeholder
INV-0177,Godrej Red Hit (400ml),,,not_matched,https://luckystore.com/images/products/INV-0177.jpg,placeholder
